Time (s),Voltage (V),Current (A),Power (W),Power Factor,Speed (RPM),Torque (Nm),Temperature (°C),Vibration (m/s²)
71,0.9879924570015942,0.5378963089924337,922.793571796591,0.9364383177440082,1465.8823328931137,6.070546516956876,0.2872731033644008,0.2252149604373415
72,0.9881581612518743,0.5259296432922792,895.9152918107472,0.9300661153590212,1470.4233716950923,5.961533704288644,0.24284171456580667,0.1662791768928055
73,0.9904654337417519,0.5231193178288931,872.2506727371062,0.9083440736581708,1468.1633720418822,5.865318283395513,0.2926126757476226,0.183692413003332
74,0.998441261769438,0.5298783150116118,912.6843447033448,0.9306623990041328,1473.0823128081308,6.006103689183735,0.2146776514809188,0.2318883540563044
75,0.991355868347982,0.5152246672643325,888.2653280580381,0.9386169147737338,1472.7954369121248,5.793281647886548,0.2974416692830046,0.2102904327360052
76,0.9948694014334525,0.5293584807938508,913.9846128371834,0.936248877984616,1473.1008582891948,5.842673052560179,0.23619235096038074,0.1759926492701561
77,0.989928881232822,0.5326221110164271,902.208696796026,0.9229782019119916,1473.8781520934958,5.964379938677584,0.3138122739333674,0.1795551884618036
78,0.9856769092371391,0.5229613480690912,886.6215548059436,0.9280528770303051,1471.4061889198535,5.705033952013551,0.2572669200153507,0.2303088719698555
79,0.9907580099367231,0.5216216249936683,896.1897564700532,0.935727268882738,1470.2060230934724,5.942791994493177,0.3264017598984496,0.1521325449120179
80,0.9889230323464694,0.532547692577394,891.1655321187559,0.9127322058988964,1465.3158937657631,5.968765596171395,0.32635968880748656,0.2164496047951842
81,0.9851217142105648,0.5214708040353774,883.374119062764,0.9278640332832164,1467.000081221581,5.91936562788103,0.2650311600059453,0.1771906126077126
82,0.9927092192293336,0.5306923702862488,899.9236008371423,0.9214756314977444,1473.8496204125,6.002086021525314,0.2503475912347853,0.1694161590638759
83,0.9898591740470233,0.5368628638162076,888.0961943096398,0.901300814381454,1469.2151313950285,5.906727110784578,0.31486523155925256,0.2346312779260963
84,0.9971660391938518,0.5272385331430653,879.4322336730145,0.902471361020909,1472.099917680291,5.7266587841765615,0.3046494085261762,0.1887224514850062
85,0.9885095834125192,0.5197720714666944,875.6693075474632,0.919688540817218,1467.8182701431226,5.505511268751783,0.28568980207643996,0.1856649432461708
86,0.9858331276763592,0.5194366036349214,854.7592604447922,0.900741557361778,1471.9889349080345,5.582854430118466,0.3266703910059918,0.1888249913587166
87,0.991640238932104,0.5143967946684608,862.1853535888741,0.9122917330323604,1473.842747243301,5.665926316104233,0.34834493567552444,0.228817846409174
88,0.9828608180981226,0.5284200786085173,880.5708792463306,0.9146244274700708,1465.605043114288,5.60680094784681,0.26176714060709017,0.1918088702527621
89,0.9861550175203065,0.5326383970343611,888.2994668948429,0.9121766416564284,1471.7793188414153,5.707346019754965,0.2927279990719269,0.1581533085784427
90,0.9932883336342917,0.5294311088017299,892.2416669412224,0.9152944020391244,1468.9473025846205,5.961685602791137,0.32058131083531294,0.1617023609387964
91,0.988777784102952,0.5186401185053556,856.6900258657242,0.901511663601674,1465.9211209668813,5.551628598318846,0.3604226738888126,0.1590879072362295
92,0.9857582684882056,0.5345321365906307,907.5125605333702,0.928917639461831,1467.4288962295147,6.061003674333314,0.27509318729359294,0.1738782176398521
93,0.9975869776537358,0.5287352256742344,890.2357007537616,0.9105435516229778,1467.4280554649572,5.636893091741255,0.28853461980062084,0.2222596976174657
94,0.9899303588282647,0.5305743800100191,877.0061483327106,0.9007185469966614,1473.8985613394889,5.715235017276812,0.34017618767419666,0.2461337976837722
95,0.9914999574738127,0.5161632572585221,872.9303113535719,0.9205715857312148,1472.967829651394,5.847294424452937,0.35844891280738267,0.2393136014662961
96,0.9987801810431294,0.5281772639154368,892.0201231105335,0.9122652390720308,1474.505572907161,5.957239491412158,0.3257780075007749,0.2461505096794596
97,0.9973794415062018,0.5371656577115338,927.7377121083014,0.9339397073695132,1469.1097084669004,5.94609384309155,0.35765879915194854,0.1853204710281649
98,0.9996990328010396,0.5158531783375047,877.1703848764822,0.9180639357286128,1465.118499952115,5.819117379508387,0.32979688091884923,0.2257719066020556
99,0.9841552999461507,0.5298747910047555,877.4968294974718,0.907696492613866,1466.3271800022385,5.7656284400307465,0.3468527383405628,0.245140252910081
100,0.9894588012362255,0.5218668572519946,864.2629213626313,0.9031372339485758,1468.854420722878,5.735118958859086,0.31879378390125424,0.1518339089720515
101,0.9984935248694922,0.5377802410552388,917.9507872378392,0.921989118808234,1471.3471207119933,6.042191248858975,0.383435884318819,0.1808724225081824
102,0.9981400359382149,0.5142342187801007,859.9923890732096,0.9043727621858372,1474.6651656677202,5.563442961238695,0.3711109920506449,0.1730717244532823
103,0.9867655073706656,0.5201859076018688,887.1377063496391,0.932614084530682,1472.596308008355,5.793323505017902,0.39713912775308263,0.1987211412957796
104,0.9858563479004907,0.5154596768908511,872.4545242043869,0.926590629212344,1472.7740118689258,5.679825608398327,0.3372601134197524,0.2103765583969099
105,0.9892455599727872,0.5226936031586198,875.1436836124403,0.91323035959454,1467.914332218747,5.56367146012986,0.3825509446690706,0.2314009595703793
106,0.9979209975509439,0.5172918107346746,872.0406103338023,0.9117220283985328,1467.1522530738898,5.74985109237542,0.31925263514592633,0.2395517856092343
107,0.9846295691207632,0.5342692635330563,916.7723561773593,0.9399353374869736,1471.5240999208245,6.086293369445722,0.3274881360001012,0.1703512234498917
108,0.987909660258624,0.5325795718634776,888.6137514203186,0.9109910143063892,1467.2677924416355,5.784140134356388,0.36500811038131703,0.2414397277487357
109,0.9843559439642038,0.5184194772314447,851.1299612500152,0.9000492103299916,1470.6521915628869,5.513368539030972,0.4242558830482062,0.1878489794388773
110,0.9984300783993991,0.5175125849740122,865.0226138720507,0.903533685470039,1472.0966255968765,5.573429263526744,0.4245720393287528,0.1922959523842832
111,0.9967537999569079,0.5253451233809927,876.6725025643966,0.9033112912920662,1469.6726944369848,5.63536066005661,0.34162240372674646,0.1835854418207374
112,0.9961275230157836,0.5184850667813737,877.2128896688836,0.9166177888621516,1466.3553694575849,5.759549789363124,0.38316343656196356,0.1901868991055598
113,0.9995178543254947,0.5295789783712589,904.8769048954624,0.9222436347892514,1472.6832875128578,5.815198178163386,0.3577399701194271,0.2036424536278822
114,0.9883601652666831,0.5226812539450232,871.3865349658994,0.910141171935078,1465.5008399835474,5.633278259887396,0.3477500567687255,0.1529264545073604
115,0.9854814101590883,0.5245825613711944,863.4430118787373,0.9011253274704396,1473.6472727530374,5.514610484011584,0.44248538060822035,0.1890331337344876
116,0.9949879242592625,0.5199581603261595,884.397339317689,0.9225081436544684,1467.4695597835605,5.651797493900874,0.37503706626063094,0.1930931569311373
117,0.9913773188296937,0.5319804926239762,890.8625533301102,0.911164575704794,1471.6450007036674,5.728075821917725,0.37564298286478465,0.248784288959792
118,0.9923138996982287,0.5200196493900578,894.5583631328326,0.9354934991680656,1465.128781691419,5.894418859586945,0.36821119842895117,0.2285051802599467
119,0.9849062375382132,0.5163257067586076,854.9120970088035,0.9072778681672444,1467.5105728419908,5.431919740672065,0.3865497189297456,0.1911854691250449
120,0.9939461076495123,0.5286408535772922,877.6210822680389,0.9010729165102204,1466.717145866971,5.7220192040408975,0.43619758181370544,0.2475736300078262
121,0.9909738340565343,0.5143149458131648,882.7858928772193,0.9348652802237531,1465.9796806087784,5.704642210718317,0.42548650748775635,0.192697683859746
122,0.9993745202455636,0.5264720241251184,900.5730565641971,0.9235028286429434,1472.346349979846,5.768621916162632,0.4663464351536012,0.190389772630603
123,0.9936877698797187,0.5159866333858477,861.2018394851513,0.9065315100288353,1473.3260248518734,5.437573717038363,0.41593403571476245,0.2267935743071521
124,0.9884973338135873,0.5190455909383626,891.8607228128037,0.9380403767300124,1473.945988566029,5.630638976550185,0.3838487710303944,0.1794228833115064
125,0.993135486506681,0.5338199576562546,888.2490909770694,0.9037126779031258,1466.3547300179007,5.603248696552433,0.40651068288217396,0.1927968208100696
126,0.9970164682790166,0.5371736792140702,914.658682039642,0.9210924233956465,1466.0866148131677,5.958361521057529,0.47698492013181826,0.2063344436945936
127,0.9956751890769475,0.531575250246159,892.6970976036106,0.9098291495646452,1473.077541254373,5.739558590211177,0.44951245538122486,0.1975440999375716
128,0.9949417974674841,0.5254321606634444,886.5074189751842,0.9149441795436972,1474.3350246767066,5.7739054931557225,0.39087066998445213,0.1697928980119962
129,0.9915082903869781,0.5356108296225227,915.781681193934,0.9300688269652062,1465.9331749302687,5.984903444499382,0.4370093803648354,0.1837465433448741
130,0.9906927501754884,0.5321589545084533,881.8322796672845,0.9022398751050896,1470.1366418841328,5.775935489594466,0.47423949953394473,0.2158136313384985
131,0.9910427059261667,0.5239407794215669,877.3660649196612,0.9116846720513704,1472.4007810285996,5.68520685618549,0.4804358178822883,0.1869026030763156
132,0.9834646549845271,0.5305822188149247,872.5879179225019,0.9020228280241392,1469.3693560720112,5.495308029084246,0.47176459350319344,0.2152342954685417
133,0.9924280324196064,0.53556500882723,895.5279960052575,0.9087405408170643,1466.8670305969003,5.9487528930066285,0.46740668872307856,0.2423670919572749
134,0.9844937411463749,0.5337950474842602,890.8012010406057,0.9142590876214128,1470.1445211297616,5.890759646317685,0.43735928793918033,0.156490598976669
135,0.9952748603628337,0.5339740960599493,921.817503927028,0.9355868662198312,1468.8326095653144,5.97201294491105,0.453475974138871,0.2011392871103985
136,0.9927100850354913,0.5190576460305656,873.1832669068689,0.9145006177970622,1467.015648942069,5.719745308948419,0.42193760806859926,0.2473082791021201
137,0.999559131275888,0.5175282721437672,870.9472641419436,0.9086727123167628,1467.6661155740069,5.575681534819447,0.5021418049470054,0.2170338620533255
138,0.983761149841362,0.5288992343807271,895.3163694022353,0.9282375645745392,1471.572923275333,5.724731014301323,0.44588315915823534,0.1920618835694059
139,0.9930054398241324,0.5288832300505142,901.7513740002576,0.9262874214920618,1472.5209889320624,5.896486430527412,0.460760604197947,0.195175182440352
140,0.9910899421739012,0.5262942030818658,902.8719300129987,0.933873290122389,1472.0566324749666,6.025228492041736,0.46411868166545867,0.1999823390190217
141,0.9916323017563,0.5289047850446771,898.0898056871948,0.9237575357784724,1474.0922133959923,5.986506897484377,0.4782523867626141,0.1811635937749606
142,0.9895709491333098,0.5340151125481504,909.5047467108252,0.9283057303599856,1470.6076359559618,6.007217132153673,0.4619004148203992,0.2468113700490317
143,0.9952594158407512,0.5140711232357416,869.5939530046303,0.917396797285629,1465.0492111478284,5.739301462442443,0.5058934804405276,0.1800359671798677
144,0.9954706039518628,0.5187574218385006,877.9355577680543,0.9174838739338452,1466.631878767112,5.674195474152917,0.45583180740557144,0.2060119886272741
145,0.9892041388002376,0.521771021057939,897.5949541741978,0.9383839741468574,1465.9076487524846,5.697483952025834,0.46883370962095666,0.1640822962229385
146,0.9950836536159354,0.522610597875711,889.4904598715625,0.9229382200717436,1470.4101112994665,5.899599461888175,0.5431678228916408,0.1923818477819034
147,0.9874943276817142,0.5155213454443364,852.702441130561,0.9040098467493694,1465.1603022158215,5.508065436527295,0.48377303148841816,0.1528577692933728
148,0.9830629364580551,0.5252024102930736,863.546763502637,0.902351644496751,1467.401955535127,5.4311567335554765,0.5021442907389829,0.2058433834402997
149,0.9894385659973813,0.5364102814637896,896.3017210093541,0.9107939893039696,1466.2890406022118,5.673002823172144,0.524379156120033,0.221758129056537
150,0.9996230328357314,0.5188292753549916,875.9111511558519,0.9114603581572464,1469.2666974607664,5.71969444113403,0.5271297146065587,0.1735148345098269
151,0.9962916540889695,0.5298972075229624,910.1193675791586,0.9300033201810646,1474.5988868434167,5.695441208644193,0.5351832490952103,0.1503330366260214
152,0.9971883464152164,0.5154025516238244,864.2258723424346,0.9075868314394576,1474.771639848378,5.424198626204215,0.5603552947422504,0.1789158141639354
153,0.9830117769421584,0.5240392435111981,880.3950137482025,0.9220834997778988,1474.1577013506485,5.59760509304856,0.47416543513743487,0.1725139603913429
154,0.9912835936193883,0.5247405153221367,876.346924974116,0.9089932102014951,1471.7669949426263,5.544656183255019,0.4816225975917986,0.1695478129620048
155,0.9891111238601418,0.5247283284643233,871.4510440007945,0.905909537098774,1465.6126880416057,5.81680170056955,0.48085505644408855,0.1993442780782049
156,0.9983257226890505,0.5368307072772627,921.0588833650688,0.9269308530430318,1472.3987239150156,5.815454509854418,0.48484302087179604,0.2130747123778573
157,0.9935479052151335,0.5336523655607177,886.8690319474234,0.902224603716069,1467.0323301339722,5.951053558814404,0.5469703214448896,0.1690434232259641
158,0.9883565622158678,0.520992002070096,895.0155807657479,0.9379105895257024,1466.4501079513336,5.960107965768114,0.4996495281813648,0.1956067170619935
159,0.9836289456040641,0.5226355633914049,886.4766924012621,0.9304113654911887,1471.9004676184404,5.636646953020405,0.5286118438441638,0.2151417653784729
160,0.9995710734801959,0.5176298848554098,875.9989774968199,0.9137497021713734,1467.5105851064282,5.688991446158068,0.5640400652226374,0.1704661660515588
161,0.9887223544970363,0.5323315597323525,899.0757484020154,0.9214001936575684,1466.5969990772169,5.955334252644353,0.552792583169578,0.1724455274796035
162,0.9999915310442452,0.5281297051122774,886.2630211234813,0.9053691662054504,1469.5385039428752,5.930319025010121,0.5154834609954109,0.2246987678720859
163,0.9918451214790971,0.5167784683387273,882.1478453924416,0.9288430392763474,1474.8482493249749,5.563195512514765,0.5334460325881876,0.2490042032052531
164,0.9978204503047777,0.5364351481321635,895.3131808283993,0.9021509483153496,1472.1719020880694,5.971961126535291,0.6007920426260909,0.1752385700835578
165,0.9910032118120421,0.5236414729600863,872.9194979728331,0.9076279556803082,1466.953138758134,5.751984689935912,0.5256461970633746,0.2093090779119284
166,0.9934888862673872,0.5183925007638448,895.475897467773,0.9383417489945446,1468.635291696075,5.751701952812793,0.6023186526623767,0.2244439054788203
167,0.9884677596354926,0.5272673678650261,891.7861841623435,0.9231012535653464,1468.8734553170057,5.610007702733174,0.5457866015997961,0.1522658856194622
168,0.9855328727395556,0.5361971008417286,894.2705141582092,0.9126782129379936,1472.9817099378138,5.90661790858526,0.5600509331955058,0.1981468142204674
169,0.9891664478716533,0.5309157689495709,897.3273771947647,0.921692960257996,1473.2708773763309,5.624652945673971,0.6198052526783139,0.2269605194293621
170,0.9951872385280841,0.5154655005508065,888.9950987594874,0.9353482994283054,1470.9334878989296,5.745753347356301,0.5519033324493056,0.2052305157067449
171,0.9935333524599339,0.5186987757612184,878.41932707873,0.9198743508050424,1469.183166683857,5.627043599939678,0.5345604832490717,0.1621413238922547
172,0.9866947641603104,0.5235591585121679,871.0698060686703,0.909780810388632,1468.3530642557455,5.670679520227945,0.5466073933443809,0.2402897684236457
173,0.9907768387865771,0.5379772729710646,904.4760392486552,0.9151461197895931,1465.1228439173,5.786827792704876,0.5872592880411242,0.22838056263892
174,0.9834075310237934,0.5237051122795141,868.6149729882819,0.9099724756818708,1467.7800413718976,5.704304160564996,0.6370830477406225,0.244296302579789
175,0.9955774023632447,0.5165197230909611,879.7605873353294,0.9233486635546344,1473.8816570612048,5.859043520647253,0.6158665177084142,0.2215133560153473
176,0.9916972026628456,0.5195516431988865,878.8516806429797,0.9204795955862084,1473.8449210910496,5.671300066833386,0.5841816858581527,0.1989017137469491
177,0.9998416269147203,0.5257594823136658,887.5901389642653,0.9110218592368344,1470.7080923621793,5.915539378586759,0.6369356711178524,0.2493655784238661
178,0.9921102433914328,0.5335289917968034,889.8790958656947,0.9068039692374298,1473.4476954711124,5.691884721836203,0.5815982898927806,0.1914538168919826
179,0.9891428208644117,0.5283847900915873,888.3144364443897,0.9169058769636624,1465.5456515939063,5.638751542886856,0.629999461713252,0.2230520124962991
180,0.9917816023105458,0.5201750130646107,891.0747190462945,0.9320639825449109,1465.428272451375,5.858196286385819,0.6445437417636314,0.2266217465707525
181,0.9892496799134867,0.5351074306551509,911.5985021091468,0.9288095812299736,1469.9612787066696,5.860288322270163,0.5818095544630046,0.1964476594527555
182,0.9921557024189986,0.5335413273227616,921.498554409614,0.938959951808464,1468.8885507808156,5.892875306458779,0.6302016621669694,0.1575433870223091
183,0.9896333892582592,0.5264371443462684,889.5254884001126,0.9211597657663512,1473.9764579904067,5.863158532792263,0.660910664264252,0.1838825724906042
184,0.9989508254721063,0.5349738184891244,911.2003056276272,0.9196762557145272,1465.4989535583304,5.887797094115714,0.5935492459981329,0.2462511636370046
185,0.9953581259649026,0.5208743632525491,864.890992291306,0.9002126269821195,1467.580947041181,5.495830412009709,0.6026822600743547,0.2266910491287363
186,0.9931541228000974,0.517778050617274,894.1691996411549,0.9384190058901932,1467.957853254498,5.633582859883604,0.6234979655574784,0.1812481457622823
187,0.984328340414464,0.5264181989719564,901.2857581019548,0.9383718921024452,1472.7384516100049,5.941574848447331,0.6537879074620581,0.164088706109136
188,0.9854361451427589,0.5301591702038418,886.6987979267925,0.9155301891606256,1467.5032041601212,5.699357823042488,0.6648929312969318,0.24741804820763
189,0.9989885037590165,0.5243410173249823,911.1198374886328,0.938544187103789,1466.1722934850827,5.914918217576113,0.6277446417069265,0.1734566032522112
190,0.9915741713638445,0.5373061402569609,923.7892792121768,0.935127289018965,1467.7459376579818,6.131784600133814,0.5983717667753036,0.1599187291355331
191,0.9912109045934197,0.5210467000411989,878.1418733036169,0.917496383691396,1465.6917925326054,5.638738608917067,0.6223940459916433,0.190463781794782
192,0.9861265784793579,0.5278439439906598,894.38902648527,0.9269481099732416,1466.988857237607,5.929360638105993,0.6669430989339964,0.1617507735492034
193,0.9943950244256132,0.5318452254856014,882.5633629461403,0.9001865546008313,1467.9463164329618,5.910802193929096,0.6256500771792612,0.2436400958709045
194,0.9856371798444422,0.5145977748359253,850.3144908769385,0.9048170940838606,1469.5081454505766,5.387102065356761,0.6931832932318457,0.1828887808285521
