Time (s),Voltage (V),Current (A),Power (W),Power Factor,Speed (RPM),Torque (Nm),Temperature (°C),Vibration (m/s²)
34,228.26455010988815,2.066023630492132,135.05819194808248,0.2863829621919419,1488.5950010959316,0.6039261875201759,46.8726290321674,0.16603300284716513
35,230.08022513928526,1.906967972613995,123.23697934415088,0.28087840609643766,1490.5422804084244,0.609790924657144,47.034288378237385,0.11668910827128426
36,229.86000809868312,2.0595995173045996,148.9723808077697,0.3146730571590993,1490.0277410965796,0.7194882024171372,46.38834361555864,0.13063837970341907
37,228.80309030684924,1.9395551289962665,136.0887993633947,0.30666087346298565,1488.4460521010265,1.0387595025625114,46.61118709677163,0.1200131145096936
38,229.68279430553523,2.0931080975344174,136.0882032352167,0.2830742459952487,1488.8858225676022,0.5121995113583785,47.22216213274974,0.19433184736698783
39,230.48228541991986,2.096081507818786,153.65792334758626,0.3180601367171609,1489.7894385623003,1.2103044249759676,46.74540293894284,0.19629190026416365
40,228.54065075812107,2.0868142938315666,146.50992017235453,0.3071989799144401,1489.3036405831153,0.5663695191027474,47.04842065289547,0.1557934435371538
41,229.87246898340766,2.0658989191417327,136.5135744567955,0.287461580753854,1488.0470402614944,0.7222499336891597,46.74143678877658,0.15860902249299014
42,228.7968675158782,1.9775703516658267,129.31278353213136,0.28579817003599334,1491.581554821174,0.49016330405689557,47.117730336705975,0.19655582705362384
43,231.18362603074465,2.099195206017932,152.58135031232246,0.3144065296037603,1491.1049960265361,1.1792089569216033,46.82629788302429,0.19720700782669215
44,228.65307008884074,1.968154880831078,135.3810104853542,0.30083020720473197,1488.1596519027667,1.338048323575834,47.16764260937793,0.17907045349766051
45,231.14762792867512,2.06746538509419,150.39174836704578,0.3146996936789827,1491.7865006892123,1.2009395766206665,47.314460592269995,0.19209296852828006
46,229.36737803714297,1.962487179882973,129.36313938252732,0.28739027506118786,1488.7670093945258,0.3710473072757151,46.8784642905537,0.1494591995008459
47,228.28276386375597,1.9807474725026903,144.413604893824,0.3193786469617284,1489.73795295103,1.2352571139612984,47.017907710752205,0.20428411647388586
48,229.91361326892326,2.091066519019144,145.58613483906367,0.302822040101601,1491.9048120288626,0.5014462200028196,47.00846081436671,0.21922586608759392
49,231.00443915436162,1.9915940261659624,144.22763221178224,0.3134926284148405,1488.3127567045217,0.8118230004351756,47.46823819784228,0.22696312756420983
50,231.23036087867527,1.9189172765168476,128.11820651966983,0.28874185389830603,1490.7272983683356,0.44057003918923443,47.15477004767354,0.16422133539631265
51,228.13281444124755,1.9553532724443883,129.42524246893885,0.29013892419895276,1491.5096239405068,1.2984264871588618,47.81159846724131,0.21715707597091566
52,231.80539509925566,1.934715076918999,126.0247339243123,0.2810057673916888,1490.066764413381,0.6424600237316344,47.99857803595352,0.14784410241369297
53,228.9907877295535,1.9012909885135838,129.63150960840926,0.29774465759139146,1491.5436756861868,1.1457785421711897,48.123728261232394,0.1454805907767641
54,228.74365119751897,2.0477386455382565,137.86615695646816,0.2943297043575797,1489.6407287238833,1.0296947618098895,47.72409289518365,0.14272942848638281
55,231.62010294575862,1.952951381267042,134.04507777073636,0.29633516390116615,1491.6811463164559,0.7747230842546333,47.81207064956255,0.19422320752447328
56,231.25489186292265,2.055218699714182,136.58283693149045,0.2873737915183764,1491.0335753798904,0.4153364654589905,47.35451090792565,0.20010337569384562
57,230.08884638243376,2.071424221720884,134.8480660720132,0.2829307204684326,1488.1638534084218,0.8884848521049694,48.00937198663541,0.20151468407069978
58,230.2971343534174,2.0685405843222515,133.83875125313256,0.2809501678307262,1491.2479873928353,0.5116888036675402,47.80234007976866,0.21713128580701202
59,230.62740163328013,2.056840040436481,147.53822941599046,0.3110234562027792,1488.784120298716,0.8160484184648896,47.833518480039906,0.23395223695018436
60,228.4792297414083,1.9023988618428833,134.85895096347093,0.31026406173916016,1491.9636275769974,0.4900758174750891,48.42914994790695,0.24517241965873326
61,228.39167749574628,2.2551407041752416,169.32292420303327,0.3287470330110833,1489.0397853657657,1.340928274990259,47.742472747912345,0.20399478016331293
62,230.11315294656129,2.479085058739732,192.63569373733495,0.33767887349555586,1488.2444504984267,1.0350647169504439,48.26518825425892,0.1748335413978541
63,229.6018934931847,2.7294989552179056,232.84386455058373,0.3715407051604429,1490.383402356818,1.5400223150416106,48.28337915956519,0.18915815200233455
64,229.62741223269157,2.7495678060538764,236.0364207885578,0.3738443786697474,1487.2774954427343,1.39166000497061,48.06657964292543,0.21881787024364285
65,230.1818110904592,3.083927156727045,276.0718247514141,0.3889080849055776,1487.9963213070555,1.6443390235343183,48.45226928666775,0.1700550488090772
66,229.93901885481253,3.2187392740828447,320.45274725570897,0.4329776969851468,1485.983342783215,2.020713958028852,47.71172167554657,0.16113725965808362
67,231.42823887101886,3.398604485563867,363.44266865116583,0.4620818773243073,1487.8372424118993,2.769478096695346,47.76963432943957,0.19758979442485844
68,229.783333246547,3.621603588444307,393.68922161293597,0.4730794552299019,1485.318469884494,2.9593268902211034,47.899544716024494,0.18955706017552204
69,231.44406270563056,3.877723039082396,432.65908407559715,0.48208430811227065,1484.6297704038864,3.140515325525543,48.38148825773989,0.16997759802172782
70,229.1025284427339,4.193265718492909,494.4324225135215,0.5146650488938939,1486.102640165708,3.05064473418386,48.58961411544283,0.2307828846894918
71,230.09921903281457,4.407413483197966,554.571680461418,0.5468380773958399,1483.510198737793,3.2191885536620486,48.7649253312686,0.2332012264651818
72,228.00867813113976,4.500082281636108,576.2412110101683,0.5616069620838268,1481.9331383995263,3.902465010952821,48.62430318954799,0.21441572968986378
73,230.66405942455577,4.811653489399325,619.9290158657886,0.5585572445871194,1481.7753853567574,4.094193161192255,48.15045210143613,0.24328815437877852
74,231.47549923304632,4.891798306654534,659.4303624349477,0.5823651364785134,1482.285236441852,4.572050829395264,48.502742449507004,0.2561835290717117
75,228.67434719403929,5.1970153425330405,745.2528534438899,0.6270933576710175,1480.9592736546383,4.719227224929917,48.996126229874164,0.19417306725361366
76,231.8471589536284,5.357219101494694,807.2402973128752,0.6499226111722909,1483.2115858286863,4.815405360949715,48.59882826614529,0.23252342076588337
77,229.44297699418289,5.506124133985043,841.4425703910667,0.6660452155903868,1482.9851298712595,5.89035400878038,48.08138448136409,0.2583848961876333
78,228.66947811077316,5.717921852851637,907.4155053100691,0.6940004943480128,1478.671820774032,6.3500854370256885,48.24849726012653,0.23135667767214924
79,230.32236802123268,5.944697633021695,958.745527906689,0.7002247614755995,1481.420362462854,5.925811950814683,49.06793605616291,0.20672115614958358
80,229.10542409832834,6.085831364999927,1044.391256856624,0.7490450563485885,1479.5348077040815,6.4830838356605405,48.884126493117535,0.21780426131756367
81,229.76613596730536,5.942494425528872,1022.6162383360492,0.7489587190832089,1480.105538218822,6.503087789344925,48.44115582825747,0.2669288525416081
82,231.2843603958627,6.0070564246150955,1033.6219567452042,0.7439671308913535,1480.9596626773887,6.748872170341565,48.473914196264744,0.2804050568748631
83,230.40648759011253,5.948647418773319,1024.5073934972247,0.7474844540682218,1481.3600909448953,7.044918032481887,48.304438963498264,0.28830152267209064
84,231.18908524213956,5.949122599047314,1009.6525740901459,0.7340940623384751,1481.810992368786,6.183676827202177,48.59103144442697,0.273595596423002
85,230.2101734400345,5.904280029955455,1035.4857715064522,0.7618205376651247,1480.2583389667584,6.725988472245058,48.93467750213372,0.2823955365539131
86,229.14169153725382,5.981787475424974,1036.8876517630115,0.756478533604904,1480.189497140255,6.255721764486662,48.943374705963734,0.19750647601019874
87,229.5950666307509,5.977924176823459,1025.3764040723586,0.7470855991550468,1481.2926942736656,6.5511363199251536,49.24762441022818,0.20673660735741037
88,231.07929337141928,6.093615869033169,1080.0120037004624,0.766994903266213,1481.2896269513858,6.7133859518485695,48.740715545523194,0.2748937479788403
89,231.61410351676176,5.926272136725315,1035.5305195960452,0.7544254168465598,1479.5891420846522,6.851345840786245,49.375587501651,0.2731681359360161
90,231.34806025701607,6.092836134877109,1077.0145334864862,0.7640753750100776,1481.5778423562624,7.296730366421786,48.53324771393,0.20511322459778966
91,228.01678032367903,5.909395915763706,1018.5196860473411,0.7558916202891319,1479.472763247654,6.80081587518087,48.68129774329658,0.24962342132871335
92,231.42368017561307,6.094440662003169,1056.610310242063,0.7491576102540147,1478.9156606750796,7.1017686185957904,48.868617307138166,0.2697658062519893
93,230.83613346522782,5.904097576691279,1029.5537932346413,0.755425647306963,1478.2177643190157,6.335242715265512,49.303442348427645,0.28597223515576337
94,230.57106766728023,5.95130255958108,1005.0202998954775,0.7324162870601013,1479.00432076168,6.424736444417478,49.27659265727225,0.29486236659798126
95,231.48737644102954,6.010107088053925,1054.9460278202114,0.7582644897071164,1479.4644891894063,6.957763840770585,48.83875672530585,0.27469130608828873
96,228.19643331408767,5.916837589456657,1007.1804377205663,0.7459483905439006,1480.7870653353336,6.761232240044765,49.04130819194971,0.25046858160379387
97,231.652470040137,6.002027588412607,1023.7819718187155,0.7363301014649161,1478.068861103576,6.753942661226486,49.17432124220137,0.25677452796615374
98,231.5025584927527,5.952406533355984,1012.9955410240827,0.7351215495112123,1481.6605576689226,6.600561696144776,49.3107306680333,0.2812679986449882
99,231.03958721692337,5.963422844707208,1011.768110992541,0.7343430390805532,1480.2207624515515,6.766017279225693,49.669127417244,0.23644424303072883
100,229.57901380659015,6.040874884633051,1024.3770331037874,0.7386314679057165,1478.687796488069,6.765845837104143,49.71512487898591,0.2894448723395917
101,230.6912765458425,5.997126144131005,1047.7806069345195,0.7573489014312066,1480.8610165564191,6.421620726968754,48.966695067258264,0.289167716021948
102,229.14939145421872,5.9956032992563735,1030.7445088557831,0.7502386461519573,1478.1588767688597,6.633861016642537,49.10783816843414,0.2567935729890199
103,228.85744315210903,5.954216582722244,1036.6161915726334,0.7607261029858325,1480.568130380989,6.388181206066526,49.570762364997904,0.23673997407176328
104,229.80077263184293,5.991859395223111,1044.1105978533155,0.758286642377741,1478.3345173992054,6.700664549817775,49.465723908439394,0.3117647377978528
105,230.1091153672058,6.0488734456182165,1017.0515209047933,0.730692471058028,1479.2758077674944,6.269532010599363,49.4258236570426,0.29226214298684283
106,230.51547689733337,6.031864598757157,1065.3544869865193,0.7662005614220387,1480.413885433087,7.106727094682174,49.131025219467645,0.32676848975769696
107,231.84071102733347,6.001522262940796,1064.4920737805016,0.7650526265511203,1481.5989154398717,7.009207516256755,50.074855682960674,0.28736907313635446
108,228.09137106896227,6.097176210800377,1066.5020099031394,0.7668741098803269,1478.2967933455666,7.173468839809549,49.48905129778224,0.30951945550751775
109,230.38672118567598,6.0019940051037075,1026.8307317048811,0.742584460337309,1480.5515444401917,6.291949032793131,49.884121435222205,0.23961442072759212
110,231.43291397282852,5.944835076914593,1024.6031961725002,0.7447161496237522,1478.368837529323,6.452493282964669,49.414161866549634,0.31561189786951926
111,229.46583577963193,6.041646349807323,1019.1982473963726,0.7351658648529271,1481.4203648649627,6.886030850039466,50.11900939002189,0.2482309674493534
112,231.67528301845184,6.056343661305246,1046.2169210233276,0.7456439986707907,1481.1741348821852,6.716255405514329,50.21546822352586,0.25203274922247726
113,231.45333769275533,6.081153764988813,1029.7265380914482,0.7315979378559758,1479.5877623235972,6.939386360080662,49.37750054409913,0.29522331722277256
114,231.88656067853125,6.007143121301318,1043.4650761998682,0.749090621484516,1478.655146943812,6.80258477707441,49.32523097583571,0.24791034840923892
115,230.46520970274176,6.0784022243675215,1039.6140610781486,0.7421254661576747,1479.145315610102,6.34365803567677,49.61408046924789,0.2522509784408432
116,231.89235354643145,5.927007548558176,1032.4406040232384,0.7511785316506705,1478.2636064560834,6.762129877921043,50.08502434162347,0.27849677978563686
117,230.8682838439886,6.0388194379301305,1020.631573760439,0.7320701187165404,1479.191781343732,6.568561386089424,50.04405739914189,0.307537177293897
118,231.2262018176395,6.08180559894707,1043.1069946230946,0.7417529430048292,1478.8195293843564,6.94704458382768,49.951886710380876,0.2988924308424729
119,229.8696537168963,6.0037592170550775,1037.0065364967156,0.7514093345576989,1479.335083051412,6.4571871210278875,49.86405510407472,0.32717982699030357
120,229.13717179195413,5.954976118751104,1013.9543797533391,0.7430924400221001,1481.0181026130724,6.405388849586329,49.56401019180186,0.2569535272865761
121,229.96979837859422,5.93668997663041,1026.3948885216405,0.7517947803953269,1478.891010444019,6.817988579401077,49.84404956349675,0.3442576615233662
122,228.56386755313142,6.077472760284938,1035.5513762803746,0.7454886796853274,1478.4802472472757,6.357750617243974,49.92348301680783,0.25711541660523923
123,231.82908642381682,5.9842132398974615,1060.5360334416696,0.7644523930523386,1478.8399309635224,6.789827423991348,50.326175099155904,0.32825523632597575
124,228.76031479985102,6.087259489210204,1062.5967251332531,0.7630727982072896,1479.4579769635004,6.409947045441074,50.44826897895115,0.3389932161954845
125,229.72395989606645,6.009436500314727,1030.215415252292,0.7462562812702195,1479.3850616282562,6.333825421237903,50.13471813908829,0.28839848237669646
126,230.25485502510625,5.985951887855551,1046.715538935102,0.7594280837590862,1479.4538256210608,6.828549525178367,50.613193760132816,0.3219035144377
127,228.45639379597242,6.084178611168311,1044.7687626078055,0.7516486937745408,1478.9788865453106,6.924807342154821,50.65035485336732,0.3404311152348629
128,231.97194286670052,5.917687286272482,1009.5058016992219,0.7353961428769413,1478.2905869798735,6.5867618207534395,50.132197299691434,0.35908398309506867
129,228.11728600005978,6.05727753577645,1029.223453740925,0.744858889867705,1481.2961275165906,6.53191353062837,50.718165587512786,0.32043357295867375
130,231.18711911921483,5.939287204047911,1014.1561572215594,0.7385958646736387,1480.4806603300647,6.144358879029113,50.12466465372816,0.3602392107471574
131,229.37712160190046,5.996694427956156,1042.4591939618686,0.7578740663142955,1480.5720344818483,6.390078716558065,50.59646698203565,0.33864997820654963
132,229.68043425617114,6.090520578418544,1073.6637491218266,0.767520306305707,1478.4341522391592,6.513172526267402,50.545809533942354,0.3043549314060937
133,231.51735410205163,6.083391019975076,1035.1812714739922,0.7349996348245844,1479.5666971674918,6.720718232847059,50.1326995040739,0.3413342225386861
134,229.43697306715526,5.967704874349619,1053.0862502790496,0.7691183985076541,1481.8599070394184,6.39790399410386,50.92971216119034,0.2936207381155834
135,229.10156901969094,5.934373159800328,1026.5308007328633,0.7550384518759947,1481.0888015438227,6.463368905698246,50.38916315027839,0.3487830652381359
136,229.39985485187887,5.924222821239322,1023.586904962349,0.7531824599165693,1478.5448350494219,6.493819812801086,50.10475846150658,0.3451446434986943
137,229.43102588733979,6.031608757580928,1016.440928222951,0.7345085135230994,1478.8101579460933,6.698564675095095,50.13302039587147,0.342232527513444
138,231.36991415665057,6.066141618055669,1075.3199632700184,0.7661578895409752,1480.454995340084,6.955786389873658,50.565999960890956,0.3647345549224539
139,229.70666776868342,6.009965929093726,1061.4319525836645,0.7688587220510716,1479.1226812125835,7.304316976240408,50.738702336426705,0.2899398728911088
140,229.51614000244163,6.031079640375365,1046.6299872073212,0.7561098207305884,1478.7759612529203,6.99995057508978,50.613135899153,0.3791633568285339
141,230.48767078369505,6.016450346633811,1064.7033134577296,0.7677866732890255,1478.7784010503317,7.077609304749474,51.07606007444896,0.31356204554905637
142,229.31761463458764,6.0275964361494045,1063.2960568484323,0.7692590607690096,1479.008094809894,7.255020417592917,50.704324287719864,0.3573856170395358
143,231.42698126306706,6.029895189613505,1057.121761797912,0.757532481781818,1480.96266255972,6.961225824624729,50.344089278957405,0.31997406070647305
144,230.3397565389592,6.037851523709201,1017.3466863439756,0.7315055782392015,1480.3204451262095,6.482186831577129,50.87213268110968,0.3718487588407746
145,231.0411905127241,6.0736966350819905,1055.168645124527,0.7519333849922849,1478.969583160277,6.313809063417597,50.59125731704585,0.33670973446021807
146,228.0011151937744,5.9796750265559915,1031.1981572938357,0.7563582959950204,1478.6257710372297,6.581316382347274,50.92729635693721,0.3250196768054978
147,231.22120698421818,6.019081298121865,1054.1789622030692,0.7574543634820045,1480.0180621173522,6.361301431948032,50.428386737146276,0.3879377306393649
148,228.82093767063938,5.996605977883401,1003.1302791097797,0.7310651227639529,1480.376972052833,6.265316998942356,51.4028413120029,0.3866066333248286
149,228.79785384771122,5.995786962902965,1035.4214685606755,0.7547776394814345,1481.36179761351,6.326737423643031,51.43001023791098,0.3827031302849748
150,230.29752296593446,5.988850258629637,1009.1876589256252,0.7317103696467092,1479.4642841504885,6.0444717312722265,50.81537374272878,0.34695849623941166
151,229.07846558140756,6.071382040055606,1040.8808966002368,0.7483921283579407,1480.4463020969101,6.82723230336878,51.27987924202521,0.37214186247254644
152,228.18893548934412,5.944242421652616,997.7721904603345,0.7355975941216625,1481.1699041360823,6.410336585344691,51.06751560285986,0.3375892873851321
153,228.01308062312006,6.029368555048447,1026.0869510424452,0.7463672432485021,1478.321698266818,6.714796846374797,50.92239851697753,0.37666746922790495
154,228.56730786217634,6.057404670987745,1022.0127035954789,0.738168643454981,1479.0494301721485,6.718092128444692,50.919600133273036,0.3589558670328854
155,231.7140015815828,5.9700987684697715,1040.336910561933,0.7520387413086272,1479.6776074755007,6.900887440961129,50.72517544612777,0.40267553806057854
156,231.55420748583953,5.950547412988232,1049.0313920487474,0.7613404208333481,1479.976353868199,6.3829419197471715,51.077704594583196,0.3520183257611348
157,231.28827697178232,6.001400872592984,1019.2548630691155,0.7343050828117799,1481.259015570754,6.4304993715281915,51.088756766843574,0.3692472243240963
158,230.67750950008073,5.9017205503476555,1017.6521505609439,0.7475073360948821,1481.619596040372,6.527026999198271,51.44834111652967,0.31888673110041693
159,230.81849234443155,5.9690744899662675,1008.2442187465102,0.7317928162265837,1481.432803472618,6.721500039464711,51.55677217867286,0.3736910537376671
160,229.8770854895913,5.9257353031227975,1025.2855249233799,0.7526739678314815,1478.8589582805205,6.947190798889756,51.7823928878714,0.36233176722039223
161,231.90651980335224,6.088346884633517,1058.1250870923684,0.7494189389821118,1479.1937998969752,6.8505327611131275,50.94516194507275,0.3495162979391498
162,229.70022086363076,6.00996393943919,1009.2351609887221,0.7310702204456719,1481.4993065354447,6.624939855570568,51.82426901188,0.3786063337094867
163,230.41344941113653,6.018682389125746,1037.2669095310687,0.7479649928741748,1480.8078444498929,7.022707481246568,51.338298319587665,0.36709679647684024
164,229.95167679808483,5.915167188303827,1042.489467071145,0.7664221908787536,1480.2550107409752,6.631518081326121,51.047026946255116,0.36782982480562654
165,230.27386039835494,6.044098796578193,1034.113635590855,0.7430055679350377,1481.67229866257,6.692472565035677,51.2713106436672,0.40891731426052336
166,229.41327772503027,5.92841338839956,1010.5178445482397,0.7429968247074621,1478.0852858847752,6.211275008385746,51.12344834229346,0.41967515436203195
167,228.15882745679238,6.070879647766609,1055.3825466708447,0.7619404116767575,1478.0489829603207,6.8360558365255635,51.74457434762903,0.3919320782963612
168,229.3582238901352,5.982096742447472,1011.1453061674082,0.7369632324003597,1479.2292257042784,6.2998894509280525,51.53961837143067,0.35833228484769286
169,229.0365305858661,5.966505096639484,1050.8579884111389,0.7689874597888102,1478.4058735701065,6.972005218678609,51.63220036343719,0.39632136329937817
170,228.3341645343635,5.999625695535643,1045.3280016281608,0.763057964957773,1479.898433770328,7.0014183304381135,51.663863276383964,0.4251928565113939
171,230.1469482046787,6.095237426460858,1056.1624984667487,0.7528958357628784,1481.4550233165874,6.726618056866867,51.264654749047295,0.4170581548400355
172,231.6168634954295,5.915568063808933,1008.3699766817263,0.7359584136244425,1481.3388965518561,6.8131362023566595,51.62609443045415,0.36473703684814296
173,231.11055806164836,5.962448834601537,1030.375593346675,0.74774085703837,1479.546535890055,6.43505261132038,51.91450223197847,0.35549968221935946
174,228.03435676362486,5.985996127798211,1049.6715049527706,0.7689829157302494,1480.8141476204091,6.48261813691616,51.86272107452817,0.42583105239947616
175,228.5639170678661,6.000202515444854,1015.3748220323174,0.7403768164724418,1481.778188508387,6.866293731064389,52.240532989307724,0.41862505260893684
176,228.80020761820447,5.959830542415859,1015.2194833223303,0.7445084274631063,1481.1471240502578,6.261339827030869,52.1981919772051,0.4081648395069073
177,230.50462130095852,5.947275517351359,1011.093424686628,0.7375536064013936,1481.469137798492,6.049412739036225,51.992937184955004,0.4368525324791922
178,231.73492852366257,6.035598075919781,1046.7281646766348,0.7483798752631837,1481.7286889862698,6.788151659682431,51.907338332144334,0.409211634297318
179,230.00383186796225,6.037829604765571,1013.8155670069556,0.7300339066420835,1478.2411291126525,6.791869145179106,51.68469535369035,0.3729997222086669
180,230.15224688888918,6.077230407737567,1031.0375050790508,0.7371460491366985,1478.0424878490091,6.287615441440137,52.450318658078686,0.356588196878314
181,228.78549503240924,6.060959127576867,1058.1968848293855,0.763126678609829,1481.4093477322997,6.428963954411128,52.38530205301632,0.417287451277724
182,231.9930168117203,6.11948899161176,1106.7341845451751,0.7795666546188932,1480.6034041405273,7.464696765400088,52.03336545750093,0.4521105547012052
183,230.16579317284123,6.259456651099827,1139.4156087227063,0.7908693563509721,1477.5716474426447,7.311887795406258,52.2517758914284,0.3674394878555196
184,228.6079793456211,6.3337574521050595,1117.112109043044,0.7715142397116502,1478.2589898783667,7.345103874552815,52.09019789321936,0.433707919700704
185,231.5223811721405,6.475606105283725,1194.8913230226094,0.7969939104361854,1477.5315858800523,7.504619468020686,52.474964347169745,0.42600922031183025
186,228.31918669259917,6.592213951448879,1207.7050600853377,0.8023930958337477,1476.1264291814257,8.300179200344838,52.761107844380156,0.4553597560964705
187,228.51298818496562,6.694780226895137,1254.1105440494105,0.8197635520325058,1475.6926523489524,8.52160647285182,52.420436699862925,0.4312104319326348
188,228.5251368671395,6.87980373721342,1293.674749226661,0.8228393918764607,1476.9673376494554,8.39283697918889,52.5333419379859,0.388335578579082
189,231.99122539593333,6.979312415427183,1333.0704938352637,0.8233204786649583,1475.5413435093928,8.189159184333166,52.36110948571519,0.44830843984999497
190,229.0682178928701,6.965322858475711,1336.0740713998705,0.8373835922551677,1476.329807338317,8.664091344404328,52.28435674334542,0.4507999221798885
191,231.50723361471728,7.146286168203924,1365.8666020971998,0.825587896195537,1473.8316689252756,8.379445381130482,52.44702954547387,0.4684340129162123
192,228.80687682269917,7.310660219450297,1413.4946468766643,0.8450229332156909,1472.8883864217862,9.167632595550872,53.25232564412531,0.39350668006226575
193,229.01344086329811,7.432760054721017,1484.9851358736441,0.8723906886017582,1472.4640395977303,9.814027408989705,52.744486994849524,0.41968915405942964
194,231.11087151872357,7.3884898226611435,1479.022295867155,0.8661610818110269,1471.5909782273714,9.708764193555746,53.30324503265127,0.3959700796905604
195,231.18465345916246,7.593817632510189,1518.3933178749026,0.8648984510390457,1470.5385876124335,9.906850250983428,53.27457345740329,0.4132143472031133
196,228.2534511144687,7.65403789483273,1525.282379913598,0.8730563845038252,1471.8910972166018,10.116912283491027,52.9925480443108,0.3805140050932058
197,230.49294974614747,7.842191596411844,1585.4933157161968,0.8771408170344466,1469.408349673531,9.907694255426089,53.53258113227918,0.399439247201385
198,231.73617961107874,7.8610972708758595,1633.8299342093367,0.8968706988236888,1471.5082313124706,10.905355273134573,52.87112379218509,0.4064765860968734
