Time (s),Voltage (V),Current (A),Power (W),Power Factor,Speed (RPM),Torque (Nm),Temperature (°C),Vibration (m/s²)
24,228.62776613440928,4.107122734124803,879.6894709119789,0.9368342065966203,1470.4565622410712,5.807846089026719,45.901627396061656,0.24678472026621734
25,230.8442652170344,4.122821273652833,862.804169257361,0.9065643499598167,1471.730648551493,5.443008160268422,45.999069524733535,0.22521342150991513
26,230.8801807560444,4.125740710402842,891.3584701817433,0.9357585663100373,1468.6579297976768,5.913869174384819,45.46843407231734,0.20883943940186264
27,229.1290029331891,4.197402586055354,877.8315421787586,0.9127471610365918,1466.5506563473577,5.6329198251072,45.92910646661188,0.2039714017059182
28,229.42364496713884,4.140266895817318,872.1872219567,0.9182125117413018,1469.381012779121,5.738835208889884,46.25106478106235,0.21792406921119795
29,230.16499173399802,4.234703980259526,915.3111929764689,0.9390883400848202,1469.7801372971921,5.920982856748528,45.92987810050934,0.1805150667651928
30,228.3392845540435,4.233458388044481,898.0401230604418,0.9290087606066987,1468.3941333907549,5.901847111686329,46.27129257249265,0.15931663685320863
31,229.04748518253314,4.18781300725332,872.118626118936,0.9092069622210476,1469.1892181012606,5.851160733651865,45.87128966764615,0.24215354387256982
32,231.65531956539232,4.143163393644079,893.7434763701693,0.9311905210037199,1473.2202751216228,5.992038810262604,46.232552863281626,0.1895332691131959
33,228.1725135127744,4.135903206203846,873.9496061989344,0.9260889412734069,1471.5983505306467,5.535856759139277,46.44742519734267,0.15876283173863587
34,230.58025121356866,4.2735168381315605,902.9098645357699,0.916298277928804,1468.504439620019,5.942525252688878,46.10484370799722,0.20408858120083903
35,231.21430952226538,4.296275882498718,905.9724050260643,0.912027848869237,1471.2353579138332,5.911450428387647,45.80078867419108,0.1837727713557696
36,228.07073661831953,4.2100179124248776,867.7140391824338,0.9036975716952508,1473.6231779911957,5.7593450129746,46.39762915786459,0.2277725605107208
37,229.42625362920134,4.286487021074195,898.8774894698156,0.9140203772197987,1471.8000949636798,5.912775112118898,46.51935730305686,0.1597768768386132
38,231.4890156316656,4.180595384134133,898.0376891688469,0.9279531253278421,1465.2765802359813,5.991222627924088,45.797830991209835,0.1680353068530382
39,231.25673345848193,4.280733857644604,916.33784820152,0.9256419112846435,1470.6254956935575,6.005581774293095,45.87382841003937,0.1990451766670304
40,231.99029093415038,4.232703788547574,904.3740920356514,0.9210016876449674,1474.0221206144147,5.742281376883643,46.446528137953585,0.15676996342595395
41,229.01818944572514,4.103684797113029,882.4852685678668,0.9389954592047921,1466.0395840102804,5.880635623907335,46.216664012449186,0.16944988683519993
42,229.8425988135904,4.1033068769118834,865.6343458828625,0.917846292613648,1471.8608328362945,5.4161787618869885,45.94292602425416,0.1874140531535888
43,231.96325313734548,4.142000884199534,903.0406824580145,0.9398919670824556,1471.3911173372737,5.962431647965148,46.510040943710315,0.15594832923959911
44,228.17261820509992,4.133123762671585,880.7928940194532,0.9339677201317375,1468.3302936147893,5.59664291039578,46.70697305224026,0.22017861409697514
45,229.51057239111378,4.104646206763472,853.1728214552339,0.9056462357041014,1465.6181113805692,5.3680752328308445,46.566342973033905,0.15607506717256675
46,230.6317722202117,4.247399229706618,903.5200729506129,0.9223496457307683,1473.2973948790027,6.00893149220724,46.087627000169824,0.209949414620403
47,230.30429869192767,4.200255837596237,878.0104290934007,0.9076572608935154,1473.2174766432859,5.817494120325035,46.08648337250281,0.2058313005152185
48,228.102280502803,4.215850438841487,877.6221051497342,0.91262577611553,1466.201693895591,5.910657939144588,46.46121012217788,0.20543529517774245
49,230.11612719907598,4.2175701243652055,886.4094693085906,0.9133243118558361,1468.9790733015952,5.622177906167214,46.84425165290494,0.23097660403214199
50,231.69858877067148,4.235183485119847,896.6097734907352,0.9137088881013131,1470.8613498800357,5.9950125001514145,46.44808040261638,0.15535942655854873
51,228.2398627945617,4.120351512024146,881.9060548657857,0.937770483180209,1465.370217237705,5.683192068963751,46.59845233645498,0.22123358806478072
52,230.45990005989353,4.272807642547204,925.3614513654462,0.9397291371552916,1465.973659806395,6.104643959567851,46.544023440203254,0.24347201916432756
53,231.10627310049207,4.122349668810033,870.487775593785,0.9137052400066401,1471.2710073849796,5.531342786060566,46.36039242655804,0.18212429470509856
54,228.55930039515346,4.118100057324977,870.0116250347866,0.9243347132210888,1474.2754486295544,5.588483315380613,46.465876169734436,0.17209383977849974
55,228.10772580782202,4.28877761657404,904.5430576227508,0.9246039031656962,1469.8169177665977,5.841785696833405,47.264472756228564,0.20418381198696717
56,228.617023283012,4.2657810087340025,895.3403840117995,0.918081109700342,1473.5574558972116,5.638293256845282,46.769422594938085,0.23207938166283837
57,231.12485026908075,4.214756215071725,902.5671865374999,0.9265320309788602,1470.241296646359,6.061988668779551,46.5751191597604,0.21390857200400454
58,228.97977852393097,4.168603867417466,880.999445512742,0.9229706204456227,1472.943833489896,5.6340900523495145,47.17060281394412,0.2013759162461375
59,231.4631686885443,4.196005522721214,877.3717153602139,0.9033700419831457,1469.7782298508366,5.850426454318977,46.98821407040171,0.1759599992841021
60,228.45643974508198,4.27645217243673,905.2432595585492,0.9265700880137209,1470.918446291294,5.918781192422366,46.53429320368722,0.24672387886756508
61,230.88029359869734,4.168977703883607,873.9343055983269,0.9079508699080264,1466.7950994622806,5.810628147731825,47.04564695083237,0.214365914259127
62,229.1743512668186,4.129944710964241,868.9132662975421,0.9180496717476182,1471.918785008999,5.826417148033205,47.488841624864016,0.17930520756113702
63,230.08458245030465,4.161346545197135,887.9632065887236,0.9274138307777657,1467.6975642712887,5.617484747357638,47.46336627231359,0.18646210241899044
64,230.40105382120439,4.206926818498152,911.0262525288074,0.9398996188669541,1466.205307544551,6.037743863798391,47.571229155076004,0.20636344153113295
65,231.82395900417345,4.268851151563772,912.5724404338313,0.9221424585166247,1465.0562211111942,6.002309181955652,47.656213683048335,0.22092068384029734
66,229.79125073164627,4.223065815090029,880.8619646496609,0.9077087437110307,1465.0084753462124,5.79533697475049,47.315804043005684,0.17369828777434437
67,231.30954003170328,4.154792320805871,897.8142985120649,0.9342081514368696,1474.188277998991,5.8244140219274225,47.61044276055188,0.2187336431742986
68,228.39457886074823,4.151484843116447,866.0230369956253,0.9133562328069347,1470.7316008492605,5.660382888292671,46.95017828480189,0.24626123240197956
69,228.0382154989163,4.2729399748766745,879.7540429356329,0.9028733735440228,1469.666111123603,5.7303965621819986,46.87015796097798,0.15767998800107233
70,230.01270757266673,4.1339504835552745,859.848691187961,0.9042841816499521,1468.7647323396739,5.698567492631883,47.712017520251464,0.24487232435539624
71,229.2215512358779,4.299024668651046,922.793571796591,0.9364383177440082,1465.8823328931137,6.070546516956876,47.72773961118101,0.2252149604373415
72,229.25975987989307,4.201702449917973,895.9152918107472,0.9300661153590211,1470.4233716950923,5.961533704288644,47.27256495725072,0.16627917689280552
73,229.7917785400223,4.178846700763448,872.2506727371062,0.9083440736581708,1468.1633720418822,5.865318283395513,47.78244053495104,0.18369241300333203
74,231.63087182411724,4.233816114860499,912.6843447033447,0.9306623990041328,1473.0823128081308,6.006103689183735,46.98403992990924,0.23188835405630445
75,229.99709794993925,4.1146412714218865,888.2653280580381,0.9386169147737338,1472.7954369121248,5.793281647886548,47.83191086484018,0.21029043273600526
76,230.80726024011196,4.229588419300724,913.9846128371834,0.9362488779846161,1473.1008582891948,5.842673052560179,47.20444595715203,0.1759926492701561
77,229.66805845574868,4.256130794791444,902.2086967960261,0.9229782019119916,1473.8781520934958,5.964379938677584,47.999618526199484,0.17955518846180368
78,228.68762443507075,4.177561967998125,886.6215548059436,0.9280528770303051,1471.4061889198535,5.705033952013551,47.42034309509226,0.2303088719698555
79,229.85924174426768,4.166666299525798,896.1897564700532,0.935727268882738,1470.2060230934724,5.942791994493177,48.1285907476912,0.15213254491201794
80,229.43612643247988,4.255525566252198,891.1655321187559,0.9127322058988965,1465.3158937657633,5.968765596171395,48.12815975296456,0.21644960479518424
81,228.55960569630267,4.16543970636609,883.374119062764,0.9278640332832165,1467.000081221581,5.91936562788103,47.49988337835395,0.17719061260771268
82,230.3091581533787,4.240436644545557,899.9236008371423,0.9214756314977444,1473.8496204125,6.002086021525314,47.34945845321441,0.16941615906387594
83,229.65198513811816,4.290619889909043,888.0961943096398,0.9013008143814539,1469.2151313950283,5.906727110784578,48.01040548640769,0.23463127792609634
84,231.3368267085072,4.2123473586626075,879.4322336730145,0.902471361020909,1472.099917680291,5.7266587841765615,47.90575011012018,0.18872245148500627
85,229.3407919850589,4.151624293889395,875.6693075474632,0.9196885408172181,1467.8182701431226,5.505511268751783,47.71151957765737,0.18566494324617083
86,228.7236458088296,4.148896008958589,854.7592604447922,0.900741557361778,1471.9889349080345,5.582854430118466,48.13134272269618,0.1888249913587166
87,230.06266907680376,4.107908368550079,862.1853535888741,0.9122917330323603,1473.842747243301,5.665926316104233,48.35338627424421,0.22881784640917407
88,228.03828065744835,4.2219566039706224,880.5708792463306,0.9146244274700707,1465.605043114288,5.60680094784681,47.46644533060284,0.19180887025276216
89,228.79786825296546,4.256263245336933,888.2994668948429,0.9121766416564285,1471.7793188414153,5.707346019754965,47.78362195771656,0.15815330857844276
90,230.44269230295964,4.230179086663385,892.2416669412224,0.9152944020391243,1468.9473025846203,5.961685602791137,48.06896351208888,0.16170236093879647
91,229.40263460338673,4.142418373338147,856.6900258657242,0.901511663601674,1465.9211209668813,5.551628598318846,48.47711592708972,0.15908790723622956
92,228.70638452514743,4.271664606078243,907.5125605333702,0.928917639461831,1467.4288962295147,6.061003674333314,47.60296320350308,0.17387821763985215
93,231.43388811603788,4.224519624650845,890.2357007537616,0.9105435516229778,1467.4280554649572,5.636893091741255,47.740663139407566,0.22225969761746572
94,229.6683991646815,4.239477055988533,877.0061483327106,0.9007185469966614,1473.8985613394889,5.715235017276812,48.26970203332609,0.2461337976837722
95,230.03032250577303,4.122274614159457,872.9303113535719,0.9205715857312148,1472.967829651394,5.847294424452937,48.456895852015016,0.23931360146629616
96,231.70902097150764,4.219981846317681,892.0201231105335,0.9122652390720309,1474.505572907161,5.957239491412158,48.122200754278275,0.24615050967945967
97,231.3860337322909,4.293082445014229,927.7377121083014,0.9339397073695132,1469.1097084669004,5.94609384309155,48.44880158083866,0.18532047102816493
98,231.9208929039497,4.119752811567831,877.1703848764822,0.9180639357286129,1465.118499952115,5.819117379508387,48.163371858012034,0.22577190660205565
99,228.33676664095094,4.233787454900016,877.4968294974718,0.9076964926138661,1466.3271800022385,5.7656284400307465,48.33809954961321,0.24514025291008107
100,229.55966582720566,4.168660718696789,864.2629213626313,0.9031372339485758,1468.854420722878,5.735118958859086,48.05065130138375,0.15183390897205157
101,231.6429228257163,4.2980807140479325,917.9507872378391,0.921989118808234,1471.3471207119933,6.042191248858975,48.71287335841346,0.18087242250818242
102,231.5614141576185,4.1065861751702215,859.9923890732096,0.9043727621858371,1474.6651656677202,5.563442961238695,48.58661175091962,0.1730717244532823
103,228.9386370583993,4.154989930723937,887.1377063496391,0.932614084530682,1472.596308008355,5.793323505017902,48.85325540040155,0.19872114129577964
104,228.72900000630062,4.116552552212169,872.4545242043869,0.9265906292123439,1472.7740118689258,5.6798256083983265,48.23982848839554,0.21037655839690994
105,229.5104959386223,4.175384458456664,875.1436836124403,0.91323035959454,1467.914332218747,5.56367146012986,48.70380764811912,0.23140095957037932
106,231.5109075487008,4.131452887457145,872.0406103338023,0.9117220283985327,1467.1522530738898,5.74985109237542,48.055351974987396,0.23955178560923435
107,228.44612522426735,4.269526718227999,916.7723561773593,0.9399353374869737,1471.5240999208243,6.086293369445722,48.13972006143714,0.17035122344989176
108,229.20245968407752,4.255784833363942,888.6137514203186,0.9109910143063891,1467.2677924416355,5.784140134356388,48.52409115170077,0.2414397277487357
109,228.3830318142739,4.1406239471496695,851.1299612500152,0.9000492103299916,1470.6521915628869,5.513368539030972,49.13105134693655,0.18784897943887735
110,231.62829312499525,4.133248395023731,865.0226138720507,0.903533685470039,1472.0966255968763,5.5734292635267435,49.13429019067916,0.19229595238428326
111,231.24177119709543,4.196948680063825,876.6725025643966,0.9033112912920662,1469.6726944369848,5.63536066005661,48.28451770551252,0.18358544182073744
112,231.09736215111207,4.141157372306246,877.2128896688836,0.9166177888621517,1466.3553694575849,5.759549789363124,48.71008228397726,0.19018689910555986
113,231.8791161609657,4.231381676837644,904.8769048954624,0.9222436347892514,1472.6832875128578,5.815198178163386,48.44963313186667,0.20364245362788228
114,229.30633864584757,4.175284025061352,871.3865349658994,0.910141171935078,1465.5008399835474,5.633278259887396,48.34729207354839,0.15292645450736042
115,228.64254559933835,4.190746933597876,863.4430118787373,0.9011253274704395,1473.6472727530374,5.514610484011584,49.31780232338735,0.18903313373448766
116,230.8345896323961,4.153137713010346,884.397339317689,0.9225081436544685,1467.4695597835603,5.651797493900874,48.62683217882332,0.19309315693113732
117,230.0020440742438,4.25091265574604,890.8625533301102,0.911164575704794,1471.6450007036674,5.728075821917725,48.633039454536814,0.24878428895979204
118,230.218004044714,4.153637789830102,894.5583631328326,0.9354934991680657,1465.1287816914187,5.894418859586945,48.55690499193879,0.22850518025994676
119,228.50992035960465,4.123595779651712,854.9120970088035,0.9072778681672445,1467.5105728419908,5.431919740672065,48.74477284726017,0.19118546912504492
120,230.59436405035004,4.2237521174695605,877.6210822680389,0.9010729165102203,1466.717145866971,5.7220192040408975,49.2533873519524,0.24757363000782623
121,229.90900719657088,4.107242710095355,882.7858928772193,0.9348652802237531,1465.9796806087784,5.704642210718317,49.14365840398646,0.192697683859746
122,231.84606570615802,4.206113512061166,900.5730565641971,0.9235028286429434,1472.3463499798459,5.7686219161626315,49.56224544206495,0.19038977263060305
123,230.5347956574752,4.120838171661554,861.2018394851513,0.9065315100288353,1473.3260248518734,5.437573717038363,49.04579868924378,0.22679357430715213
124,229.33796743128838,4.14571599005145,891.8607228128037,0.9380403767300125,1473.945988566029,5.630638976550185,48.71710315115988,0.1794228833115064
125,230.40744829758415,4.2658726139089,888.2490909770694,0.9037126779031258,1466.3547300179007,5.603248696552433,48.94926172561477,0.1927968208100696
126,231.3023381433056,4.293147682102319,914.6586820396421,0.9210924233956465,1466.0866148131677,5.958361521057529,49.671230752883226,0.20633444369459367
127,230.99306146832478,4.247616910020201,892.6970976036106,0.9098291495646452,1473.077541254373,5.739558590211177,49.38979076251635,0.1975440999375716
128,230.82395356142237,4.197656534837489,886.5074189751842,0.9149441795436971,1474.3350246767066,5.7739054931557225,48.78903856692721,0.1697928980119962
129,230.0322439369506,4.280437375521805,915.7816811939339,0.9300688269652062,1465.9331749302687,5.984903444499382,49.26170377272076,0.18374654334487417
130,229.84419392876922,4.252364046383315,881.8322796672845,0.9022398751050895,1470.1366418841328,5.775935489594466,49.64310545893406,0.21581363133849857
131,229.924887904187,4.185527464378494,877.3660649196612,0.9116846720513705,1472.4007810285996,5.68520685618549,49.70658326451502,0.18690260307631565
132,228.17751540005062,4.239540807237606,872.5879179225019,0.9020228280241391,1469.3693560720112,5.495308029084246,49.617751434976725,0.2152342954685417
133,230.24432115193503,4.280064725230258,895.5279960052575,0.9087405408170643,1466.8670305969003,5.9487528930066285,49.573107145122506,0.2423670919572749
134,228.4148055525514,4.265670025045113,890.8012010406057,0.9142590876214127,1470.1445211297616,5.890759646317685,49.26528837953514,0.156490598976669
135,230.90075232537424,4.267126187110945,921.8175039270279,0.9355868662198312,1468.8326095653144,5.97201294491105,49.43039478880586,0.20113928711039852
136,230.309357793878,4.145814031423176,873.1832669068689,0.9145006177970622,1467.015648942069,5.719745308948419,49.10730192023416,0.24730827910212014
137,231.88863393918172,4.1333759752707655,870.9472641419436,0.9086727123167627,1467.6661155740069,5.575681534819447,49.92894892576373,0.21703386205332556
138,228.24588218254408,4.225853470820477,895.3163694022353,0.9282375645745393,1471.572923275333,5.724731014301323,49.35261065860832,0.1920618835694059
139,230.37746169560828,4.225723311178294,901.7513740002577,0.9262874214920618,1472.5209889320624,5.896486430527412,49.505021737361986,0.19517518244035204
140,229.935779797251,4.204667333242404,902.8719300129989,0.933873290122389,1472.0566324749666,6.025228492041736,49.53942335726351,0.1999823390190217
141,230.06083889607953,4.225898613130339,898.0898056871948,0.9237575357784723,1474.0922133959925,5.986506897484377,49.68421523751538,0.18116359377496066
142,229.58552526695752,4.267459765046219,909.5047467108253,0.9283057303599856,1470.6076359559618,6.007217132153673,49.51669845779881,0.2468113700490317
143,230.89719107546517,4.1052597555442185,869.5939530046303,0.917396797285629,1465.0492111478284,5.739301462442443,49.96738273664827,0.18003596717986775
144,230.94588754127136,4.14337237514053,877.9355577680543,0.9174838739338453,1466.631878767112,5.674195474152917,49.45452897909077,0.20601198862727413
145,229.5009449051759,4.167881304340767,897.5949541741978,0.9383839741468574,1465.9076487524846,5.697483952025834,49.58772617371707,0.16408229622293857
146,230.85666322981277,4.174709395034515,889.4904598715625,0.9229382200717435,1470.4101112994663,5.899599461888175,50.34923746557813,0.19238184778190348
147,229.10669089992004,4.117054088780636,852.702441130561,0.9040098467493694,1465.1603022158217,5.508065436527295,49.740771145860506,0.15285776929337286
148,228.08488578948655,4.195788026402516,863.546763502637,0.902351644496751,1467.401955535127,5.4311567335554765,49.9289743913081,0.20584338344029976
149,229.5549999176937,4.286939138745735,896.3017210093541,0.9107939893039696,1466.2890406022118,5.673002823172144,50.156758114227124,0.221758129056537
150,231.90336857602986,4.143956743737755,875.9111511558519,0.9114603581572465,1469.2666974607664,5.71969444113403,50.184936042963365,0.1735148345098269
151,231.13520804665544,4.233969763434643,910.1193675791586,0.9300033201810646,1474.5988868434167,5.695441208644193,50.26743998607449,0.1503330366260214
152,231.34197038272586,4.116087965177479,864.2258723424346,0.9075868314394575,1474.771639848378,5.424198626204215,50.52531347317268,0.17891581416393545
153,228.07308925603863,4.18632825082215,880.3950137482025,0.9220834997778987,1474.1577013506483,5.59760509304856,49.64234671073911,0.17251396039134298
154,229.9804325996452,4.192031537793276,876.346924974116,0.9089932102014951,1471.7669949426265,5.544656183255019,49.718741156900876,0.16954781296200486
155,229.479497207074,4.191932424801277,871.4510440007945,0.9059095370987739,1465.6126880416057,5.81680170056955,49.71087812840385,0.19934427807820493
156,231.6042304339,4.290358367961717,921.0588833650689,0.9269308530430318,1472.3987239150156,5.815454509854418,49.751732586870055,0.21307471237785733
157,230.50254519214067,4.264509624836718,886.8690319474234,0.902224603716069,1467.0323301339722,5.951053558814404,50.388191930199774,0.16904342322596413
158,229.30550784225784,4.161545716948943,895.0155807657479,0.9379105895257023,1466.4501079513336,5.960107965768114,49.90341694837177,0.19560671706199356
159,228.2153980843289,4.174912433996247,886.4766924012621,0.9304113654911889,1471.9004676184404,5.636646953020405,50.200119625584755,0.2151417653784729
160,231.8913876128647,4.134202368753823,875.9989774968199,0.9137497021713734,1467.5105851064282,5.688991446158068,50.56306187972881,0.17046616605155887
161,229.38985345820336,4.253767806108513,899.0757484020154,0.9214001936575685,1466.5969990772167,5.955334252644353,50.44783773550286,0.1724455274796035
162,231.98833813381447,4.219595061196433,886.2630211234813,0.9053691662054504,1469.5385039428752,5.930319025010121,50.06562670782041,0.22469876787208595
163,230.10991158440237,4.127277988433877,882.1478453924416,0.9288430392763474,1474.8482493249749,5.563195512514765,50.249643177472116,0.2490042032052531
164,231.48772302610118,4.287141373804296,895.3131808283993,0.9021509483153496,1472.1719020880694,5.971961126535291,50.939565271772224,0.17523857008355787
165,229.9157812183613,4.183093271793666,872.9194979728331,0.9076279556803082,1466.953138758134,5.751984689935912,50.1697382379301,0.2093090779119284
166,230.4889364044314,4.140404553565343,895.475897467773,0.9383417489945446,1468.635291696075,5.751701952812793,50.95520453522408,0.22444390547882032
167,229.33114811771648,4.212581865014511,891.7861841623435,0.9231012535653463,1468.8734553170057,5.610007702733174,50.37606538440839,0.15226588561946225
168,228.65441201443542,4.285205388372011,894.2705141582092,0.9126782129379937,1472.9817099378138,5.90661790858526,50.52219545986148,0.19814681422046745
169,229.49225400394408,4.242253495966102,897.3273771947647,0.9216929602579959,1473.2708773763309,5.624652945673971,51.13434494307294,0.22696051942936218
170,230.88054818766355,4.116599914737555,888.9950987594874,0.9353482994283054,1470.9334878989296,5.745753347356301,50.43872786070934,0.20523051570674494
171,230.49918956884238,4.142895419695787,878.41932707873,0.9198743508050423,1469.183166683857,5.627043599939678,50.261060099328645,0.16214132389225477
172,228.92232485073788,4.18242382677816,871.0698060686703,0.9097808103886319,1468.3530642557455,5.670679520227945,50.38447393539886,0.2402897684236457
173,229.86358336387048,4.299683130601538,904.4760392486552,0.9151461197895931,1465.1228439172999,5.786827792704876,50.80092979240745,0.22838056263892
174,228.16434356482785,4.183610836161265,868.6149729882819,0.9099724756818709,1467.7800413718976,5.704304160564996,51.31134626130348,0.24429630257978904
175,230.9705134785963,4.125173671138632,879.7605873353294,0.9233486635546343,1473.8816570612048,5.859043520647253,51.09399481278613,0.22151335601534738
176,230.07580396565544,4.149831600031967,878.8516806429797,0.9204795955862084,1473.8449210910496,5.671300066833386,50.76940148446013,0.1989017137469491
177,231.95377273484766,4.200318568693628,887.5901389642653,0.9110218592368344,1470.7080923621793,5.915539378586759,51.30983647047585,0.24936557842386617
178,230.17104428770924,4.263506253577049,889.8790958656947,0.9068039692374298,1473.4476954711124,5.691884721836203,50.74293604198132,0.1914538168919826
179,229.48680600905374,4.221669610346043,888.3144364443897,0.9169058769636624,1465.5456515939065,5.638751542886856,51.23877889607415,0.22305201249629916
180,230.09526512062604,4.1549013278863045,891.0747190462945,0.9320639825449107,1465.428272451375,5.858196286385819,51.38777688640494,0.22662174657075257
181,229.51144592842215,4.276343344181735,911.5985021091468,0.9288095812299736,1469.9612787066696,5.860288322270163,50.74510032899191,0.19644765945275558
182,230.1815263833622,4.263606575653856,921.4985544096141,0.9389599518084641,1468.8885507808156,5.892875306458779,51.240850326295764,0.15754338702230913
183,229.59992292122664,4.205829842612077,889.5254884001126,0.9211597657663511,1473.9764579904067,5.863158532792263,51.55544682620569,0.18388257249060425
184,231.74836873856208,4.275256706284994,911.2003056276272,0.9196762557145272,1465.4989535583304,5.887797094115714,50.86536688325094,0.2462511636370046
185,230.9199519882844,4.160588986726869,864.890992291306,0.9002126269821195,1467.580947041181,5.495830412009709,50.95892948918993,0.22669104912873633
186,230.41174551687513,4.1354073677941745,894.1691996411549,0.9384190058901931,1467.9578532544979,5.633582859883604,51.17217471504916,0.18124814576228235
187,228.37666689482387,4.205675764115278,901.2857581019549,0.9383718921024452,1472.7384516100049,5.941574848447331,51.482478178361596,0.164088706109136
188,228.63210823944956,4.236100247394608,886.6987979267925,0.9155301891606256,1467.5032041601212,5.6993578230424875,51.596242918055864,0.24741804820763008
189,231.75705672483414,4.188782509832046,911.1198374886327,0.938544187103789,1466.1722934850827,5.914918217576113,51.21567952997721,0.1734566032522112
190,230.04743499444135,4.294224958171763,923.7892792121768,0.935127289018965,1467.7459376579818,6.131784600133814,50.91477090336318,0.15991872913553315
191,229.96367171926738,4.161990563328153,878.1418733036169,0.917496383691396,1465.6917925326054,5.638738608917067,51.16086567835387,0.19046378179478202
192,228.79131068313902,4.217271029834621,894.38902648527,0.9269481099732416,1466.988857237607,5.929360638105993,51.61724573543188,0.16175077354920345
193,230.69787679224706,4.249812558328919,882.5633629461403,0.9001865546008313,1467.9463164329618,5.910802193929096,51.19422189136194,0.24364009587090452
194,228.6784634979196,4.109542895352205,850.3144908769385,0.9048170940838606,1469.5081454505766,5.387102065356761,51.88606180626703,0.1828887808285521
195,228.71721074466035,4.100414371053286,850.0630863119228,0.9064097416776518,1465.4861099563173,5.5056703505936575,51.376365965866256,0.1888687494906229
196,230.5759378150297,4.295681630163302,910.0354989510136,0.9187815454682041,1471.2138132471168,5.867891242401675,51.54788275982886,0.18206977391150142
197,229.5139575662339,4.124782036312636,858.2234969270604,0.9065469367405651,1472.4187633522138,5.4784135345412,51.88569154803068,0.16540677216534003
198,228.5858055124716,4.273265807991969,890.9494120293697,0.9121029894886425,1470.7832339652862,5.749560498353323,51.55547011148121,0.16951483210605217
199,229.01157039286994,4.195561573447547,892.5169794897495,0.9289000003712274,1466.2214475989604,5.874977704772402,51.73347057144164,0.24232430587285153
200,228.35039350961245,4.187609821680812,880.0562792553752,0.9203276540317157,1465.2526211034144,5.636738661989494,52.02709618102199,0.20005404597552917
201,231.53035111160057,4.2609301777980315,902.9810428926551,0.915305948577487,1465.033079662832,5.86228465506481,51.343548921507555,0.19592712537750787
